id,товар,назва товару,марка,дата,час,шт,грам,літрів,вартість,сума,заповнив,is_interesting,why
91473386,ковбаса та ковбасні вироби,шийка свиняча,Своя Лінія,25.04.2020,,1,225,,43.15,,Карина,,
91473403,алкоголь,бренді,Metaxa,09.04.2020,,1,,0.5,273.58,,Карина,,
91474665,алкоголь,напій,AL Capone,27.06.2020,00:28,1,,0.5,84.20,,Карина,,
91474665,алкоголь,коньяк,Bolgrad,27.06.2020,00:28,1,,0.5,185.00,,Карина,,
91474665,алкоголь,напій,AL Сароnе,27.06.2020,00:32,1,,0.5,84.20,,Карина,,
91474665,алкоголь,настоянка,The Highland Fox,27.06.2020,00:38,1,,0.5,95.40,,Карина,,
91474797,кава,кава розчинна,Jacobs Monarch,05.10.2018,,2,400,,238.32,476.64,Карина,,
91474797,кава,кава розчинна,Jacobs Monarch,23.11.2018,,,400,,227.50,,Карина,,
91474797,кава,кава розчинна,Jacobs Monarch,23.11.2018,,,200,,114.50,,Карина,,
91488642,молочна продукція,масло вершкове,Ферма,28.07.2020,,,400,,419.50,,Карина,,
91488642,молочна продукція,масло вершкове,Ферма,28.07.2020,,,200,,89.00,,Карина,,
91492096,солодощі,шоколад,Корона,07.08.2019,,2,160,,40.50,81.00,Карина,,
91492096,солодощі,шоколад,Belgian,07.08.2019,,1,100,,29.37,,Карина,,
91492096,алкоголь,коньяк,Bolgrad,07.08.2019,,1,,0.5,117.30,,Карина,,
91495102,алкоголь,ром,Tobaco,27.05.2020,,1,,0.7,269.50,,Карина,,
91495102,алкоголь,текіла,Tiscaz,27.05.2020,,1,,0.7,259.40,,Карина,,
91495123,алкоголь,лікер,Jack Daniels,13.05.2020,,1,,0.5,436.70,,Карина,,
91504804,косметика,касети для гоління,Gillette,04.08.2020,,1,,,191.44,,Карина,yes,батько малолітньої
91504804,косметика,касети для гоління,Gillette,04.08.2020,,1,,,116.20,,Карина,yes,батько малолітньої
91505016,алкоголь,лікер,Baileys,22.08.2018,,1,,0.5,401.00,,Карина,,
91505016,алкоголь,віскі,Jameson,22.08.2018,,1,,0.5,368.96,,Карина,,
91505016,хлібобулочні вироби,батон,Криворізький хлібний комбінат,20.08.2018,,1,450,,,,Карина,,
91505016,ікра,ікра червона,Парамушир,20.08.2018,,1,120,,252.54,,Карина,,
91505016,ікра,ікра червона,Камчадал,20.08.2018,,2,100,,478.00,,Карина,,
91505016,алкоголь,віскі,ASTAFIAN,20.08.2018,,1,,0.5,259.33,,Карина,,
91505016,ікра,ікра червона,Парамушир,04.09.2018,,2,120,,505.12,,Карина,,
91505016,алкоголь,коньяк,Hennessy,04.09.2018,,1,,0.5,874.30,,Карина,,
91505016,алкоголь,коньяк,Hennessy,24.09.2018,,1,,0.5,874.30,,Карина,,
91505016,солодощі,молоко згущене,АТБ Спецзамовлення,24.09.2018,,1,270,,22.67,,Карина,,
91505016,ковбаса та ковбасні вироби,ковбаса,Добров,24.09.2018,,1,400,,73.88,,Карина,,
91505016,алкоголь,коньяк,Hennessy,25.09.2018,,1,,0.5,938.77,,Карина,,
91505016,алкоголь,бренді,ШАБО,25.09.2018,,1,,0.5,348.03,,Карина,,
91513913,косметика,дезодорант,Old Spice,17.03.2019,,6,,0.05,,353.40,Карина,yes,батько малолітних/використання доньки в крадіжці
91515270,алкоголь,лікер,Jack Daniels,19.05.2020,,1,,0.5,436.70,,Карина,,
91515271,медикамент,маска,,14.05.2020,,50,,,,599.00,Карина,,
91516113,алкоголь,віскі,Dewar’s,13.08.2020,,1,,0.7,429.20,,Карина,,
91516891,NA,,,,,,,,,,Карина,,
91518407,косметика,касети для гоління,Gillette Fusion,18.11.2019,,1,,,186.80,,Карина,,
91518407,молочна продукція,масло вершкове,Білоцерківське,18.11.2019,,1,180,,35.12,,Карина,,
91524363,алкоголь,коньяк,Коблево,11.08.2020,,2,,0.5,280.20,,Карина,,
91524363,кава,кава розчинна,Jacobs Monarch,11.08.2020,,2,425,,605.80,,Карина,,
91524363,мʼясо та м'ясні продукти,курчати-бройлера,Золотко,11.08.2020,,1,2578,,143.26,,Карина,,
91524363,мʼясо та м'ясні продукти,шашлик,М’ясна весна,11.08.2020,,1,1394,,203.90,,Карина,,
91524363,сир,сир твердий,Тульчинка,11.08.2020,,2,210,,74.54,,Карина,,
91524363,мед,,Своя Лінія,11.08.2020,,1,250,,37.90,,Карина,,
91524363,ковбаса та ковбасні вироби,ковбаса,М’ясна лавка,11.08.2020,,1,414,,108.45,,Карина,,
91524363,ковбаса та ковбасні вироби,ковбаса,АТБ Спецзамовлення,11.08.2020,,1,230,,106.36,,Карина,,
91524363,ковбаса та ковбасні вироби,ковбаса,М’ясна лавка,11.08.2020,,1,363,,90.37,,Карина,,
91541180,ікра,ікра червона,Рибкоппродукт,29.03.2019,,8,120,,203.12,1624.96,Карина,,
91543555,алкоголь,коньяк,Коблево,21.04.2020,10:45,1,,0.5,160,,Карина,,
91543555,алкоголь,коньяк,Шустов,21.04.2020,11:45,1,,0.5,170,,Карина,,
91552166,NA,,,,,,,,,,Карина,,
91558856,алкоголь,коньяк,Шабо,12.04.2020,,1,,0.25,68.25,,Карина,,
91558856,соус,соус томатний,Руна,12.04.2020,,1,485,,28.08,,Карина,,
91558856,сир,сир твердий,Тульчинка,12.04.2020,,1,210,,32.33,,Карина,,
91558856,ковбаса та ковбасні вироби,ковбаса,Добров,12.04.2020,,1,280,,94.25,,Карина,,
91560384,алкоголь,віскі,Jack Daniels,09.07.2020,,1,,0.5,331.68,,Карина,yes,мати малолітніх
91560384,алкоголь,віскі,Jack Daniels,10.07.2020,,1,,0.5,331.68,,Карина,yes,мати малолітніх
91560384,алкоголь,віскі,Jameson,10.07.2020,,1,,0.5,354.40,,Карина,yes,мати малолітніх
91560384,алкоголь,віскі,Chivas Regal,13.07.2020,,1,,0.5,579.60,,Карина,yes,мати малолітніх
91562988,алкоголь,віскі,Jack Daniels,25.07.2020,,1,,,414.60,,Карина,,
91563642,NA,,,,,,,,,,Карина,,
91569067,солодощі,шоколад,Milka,19.07.2019,,2,300,,82.80,,Карина,yes,мати малолітніх
87685254,,,,,,,,,,,,,
91569067,мʼясо та м'ясні продукти,стегно куряче,Своя Лінія,19.07.2019,,1,1717,,129.79,,Карина,yes,мати малолітніх
91569067,мʼясо та м'ясні продукти,курячі крильця,Своя Лінія,19.07.2019,,1,1761,,146.67,,Карина,yes,мати малолітніх
91569067,мʼясо та м'ясні продукти,мʼясні продукти,Глобино,21.07.2019,,1,900,,114.11,,Карина,yes,мати малолітніх
91569067,мʼясо та м'ясні продукти,буженина,Своя Лінія,21.07.2019,,1,900,,123.29,,Карина,yes,мати малолітніх
91569067,снеки,кальмари сушені,Своя Лінія,21.07.2019,,1,30,,19.50,,Карина,yes,мати малолітніх
91569067,снеки,жовтий смугастик,Своя Лінія,21.07.2019,,2,36,,17.90,,Карина,yes,мати малолітніх
91569067,снеки,путаса сушена,Своя Лінія,21.07.2019,,1,36,,19.50,,Карина,yes,мати малолітніх
91569067,солодощі,шоколад,Milka,21.07.2019,,2,300,,79.90,,Карина,yes,мати малолітніх
91572119,кава,кава розчинна,Jacobs Monarch,26.07.2019,,1,200,,147.64,,Карина,,
87684320,алкоголь,віскі,Jim Beam,09.12.2019,,1,,0.7,345.60,,Женя,,
89277831,алкоголь,лікер,Sheridans,16.11.2019,,1,,0.5,441.60,,Вероніка,,
89277911,кава,кава розчинна,Jacobs Monarch,25.01.2029,12:40,1,400,,248.25,,Вероніка,,
89277911,кава,кава розчинна,Jacobs Monarch,25.01.2029,15:40,1,400,,248.25,,Вероніка,,
89279539,алкоголь,бренді,Metaxa,06.02.2020,,1,,0.5,240.48,,Вероніка,,
89280063,солодощі,цукерки,Juicee Gummee,05.04.2020,,2,85,,46.60,,Вероніка,,
89280063,солодощі,бісквіт,Kinder Milk,05.04.2020,,2,,,14.00,28.00,Вероніка,,
89280063,солодощі,драже,Joyco,05.04.2020,,1,,,26.00,,Вероніка,,
89280063,солодощі,бісквіт,Milka,05.04.2020,,2,,,17.80,35.60,Вероніка,,
89280063,морепродукти,кальмари сушені,Своя Лінія,05.04.2020,,2,,,22.20,44.40,Вероніка,,
89280063,солодощі,бісквіт,Kinder,05.04.2020,,2,,,17.40,34.80,Вероніка,,
89280063,морепродукти,кальмари сушені,Своя Лінія,05.04.2020,,3,,,21.30,63.90,Вероніка,,
89280216,сир,сир твердий,Своя Лінія,23.03.2020,,1,185,,44.80,,Вероніка,,
89280216,сир,сирок глазурований,Злагода,23.03.2020,,2,,,7.40,14.80,Вероніка,,
89280216,товари для тварин,корм для тварин,Whiskas,23.03.2020,,2,100,,10.40,20.80,Вероніка,,
89280216,риба,сьомга,Своя Лінія,23.03.2020,,1,180,,121.50,,Вероніка,,
89280216,побутова хімія,плямовивідник ,Oxi Action,23.03.2020,,1,,,16.30,,Вероніка,,
89280216,товар,бритва,Gillette,23.03.2020,,1,,,178.50,,Вероніка,,
89280216,солодощі,цукерки,Bounty,23.03.2020,,1,42,,90.72,,Вероніка,,
89280953,кава,кава в зернах,Jacobs ,07.11.2019,,1,1000,,427.33,,Вероніка,,
89280953,солодощі,батончик,Snickers,07.11.2019,,2,,,12.21,24.42,Вероніка,,
89285979,алкоголь,лікер,Baileys,10.10.2019,,1,,0.5,86.50,,Вероніка,,
89296020,алкоголь,коньяк,Bolgrad,22.1.2020,,1,,0.5,179.00,,Вероніка,,
89296020,алкоголь,коньяк,Тбилисо,22.01.2020,,1,,0.5,175.20,,Вероніка,,
89296020,алкоголь,пиво,Чергнігівське,22.01.2020,,1,,0.5,18.16,,Вероніка,,
89303203,ікра,ікра червона,Norven,07.10.2018,,2,110,,165.06,330.12,Вероніка,,
89303203,алкоголь,вино,Асті,07.10.2018,,1,,0.75,211.32,,Вероніка,,
89303203,солодощі,шоколад,Світоч,07.10.2018,,1,90,,20.16,,Вероніка,,
89304061,ікра,ікра червона,Norven,09.12.2019,,1,120,,221.30,,Вероніка,,
89306203,NA,,,,,,,,,,Вероніка,,
89308103,мʼясо та м'ясні продукти,курка,Ситний Ряд,07.03.2020,,2,,,146.30,292.60,Вероніка,,
89308574,NA,,,,,,,,,,Вероніка,,
89308984,алкоголь,коньяк,Шабо,16.03.2020,,2,,0.5,111.50,223.00,Вероніка,,
89308984,хлібобулочні вироби,хліб,Бородинський,16.03.2020,,1,400,,9.36 ,,Вероніка,,
89308984,ковбаса та ковбасні вироби,ковбаса,Добров,16.03.2020,,1,320,,62.40,,Вероніка,,
89308984,сир,сир плавлений,Комо,16.03.2020,,2,,,11.28,22.56,Вероніка,,
89308984,соус,майонез,Щедро,16.03.2020,,1,380,,16.80,,Вероніка,,
89311609,NA,,,,,,,,,,Вероніка,,
89326661,алкоголь,коньяк,Hennessy,04.04.2017,15:27,1,,0.5,573.55 ,,Вероніка,,
89326661,алкоголь,коньяк,Remi ,04.04.2017,16:37,1,,,613.70,,Вероніка,,
89326661,алкоголь,коньяк,Metaxa,04.04.2017,,1,,0.5,254.50,,Вероніка,,
89329051,консерви рибні,шпроти,De Luxe,02.03.2020,,2,,,44.30,88.60,Вероніка,,
89329051,сир,сир напівтвердий,,02.03.2020,,2,,,39.50,79.00,Вероніка,,
89329051,сир,сир твердий,,02.03.2020,,1,,,42.52,,Вероніка,,
89329051,солодощі,мед,Nectar,02.03.2020,,1,,,47.17,,Вероніка,,
89329051,консерви,свинина консервована,,02.03.2020,,1,300,,122.20 ,,Вероніка,,
89329051,консерви рибні,лосось,Banga,02.03.2020,,1,170,,483.51,,Вероніка,,
89332103,кава,кава розчинна,Jacobs Monarch,28.01.2019,,1,400,,297.90,,Вероніка,,
87685254,NA,,,,,,,,,,Женя,,
87687135,алкоголь,лікер,Jack Daniels,20.04.2019,,2,,0.5,343.12,686.24,Женя,,
87687135,алкоголь,віскі,Scotch Richardson,07.04.2019,,1,,0.7,233.12,,Женя,,
87687135,алкоголь,віскі,Jameson,07.04.2019,,2,,0.5,381.28,762.56,Женя,,
87688504,алкоголь,бренді,Шабо,02.01.2019,,2,,0.5,98.80,197.60,Женя,,
87688504,ікра,ікра червона,Рибкоппродукт,02.01.2019,,1,120,,214.92,,Женя,,
87688504,ікра,ікра мойви,Водний мир,02.01.2019,,1,160,,30.30,,Женя,,
87692562,алкоголь,джин,Beefeater,17.10.2018,,1,,0.5,292.90,,Женя,,
87696997,мʼясо та м'ясні продукти,вироби мʼясомісткі,Ковбасний ряд,11.01.2020,,1,420,,32.08,,Женя,,
87696997,соус,гірчиця,Кама,11.01.2020,,1,100,,5.00,,Женя,,
87696997,косметика,дезодорант,Nivea,11.01.2020,,1,,,43.50,,Женя,,
87696997,косметика,дезодорант,Rexona,11.01.2020,,1,,,33.25,,Женя,,
87696997,ковбаса та ковбасні вироби,закуска,М’ясна лавка,11.01.2020,,1,150,,13.33,,Женя,,
87696997,ковбаса та ковбасні вироби,ковбаса,М’ясна лавка,11.01.2020,,1,420,,59.67,,Женя,,
87696997,ковбаса та ковбасні вироби,ковбаса,М’ясна лавка,11.01.2020,,1,338,,71.92,,Женя,,
87696997,олія,олія соняшникова,Олейна,11.01.2020,,1,,0.850,23.80,,Женя,,
87696997,ковбаса та ковбасні вироби,рулет курячий,Бащинський,11.01.2020,,1,778,,142.08,,Женя,,
87696997,хлібобулочні вироби,хліб,,11.01.2020,,1,700,,16.58,,Женя,,
87696997,бакалія,цукор,,11.01.2020,,1,1000,,10.75,,Женя,,
87696997,чай,чай чорний,Monomax,11.01.2020,,1,,,23.50,,Женя,,
87696997,солодощі,шоколад,Millennium,11.01.2020,,1,100,,21.67,,Женя,,
87696997,солодощі,шоколад,Корона,11.01.2020,,1,160,,38.33,,Женя,,
87696997,ікра,ікра червона,Класичний Посол,13.01.2020,,1,80,,89.42,,Женя,,
87696997,ковбаса та ковбасні вироби,ковбаса,Добров,13.01.2020,,1,500,,89.42,,Женя,,
87696997,ковбаса та ковбасні вироби,ковбаса,М’ясна лавка,13.01.2020,,1,400,,67.08,,Женя,,
