"id","yend","color","start","end","curvature","dif","ystart"
"78988700",1,"однакову",100,100,-44.9890074534828,0,0
"78988700",2,"більшу",100,105.464863821398,-34.3396428762937,297.9,1
"78988700",3,"більшу",105.464863821398,114.438537453534,-35.5014567358393,265.4,2
"79023354",1,"однакову",100,100,-44.9890074534828,0,0
"79023354",2,"меншу",100,92.7701700117905,-49.1322144172163,-115.9,1
"79064464",1,"однакову",100,100,-44.9890074534828,0,0
"79064464",2,"меншу",100,90.1463717361912,-47.1846569074303,-61.4200000000001,1
"79070916",1,"однакову",100,100,-44.9890074534828,0,0
"79070916",2,"меншу",100,93.6344248673413,-51.7454018982251,-189,1
"79074599",1,"однакову",100,100,-44.9890074534828,0,0
"79074599",2,"меншу",100,93.5098471865058,-49.3163172288058,-121.05,1
"79074599",3,"більшу",93.5098471865058,102.301889036316,-43.5465708617084,40.35,2
"79074599",4,"більшу",102.301889036316,109.90372159984,-30.5163815754196,404.85,3
"79110930",1,"однакову",100,100,-44.9890074534828,0,0
"79110930",2,"більшу",100,105.693069790723,-39.8898957942338,142.64,1
"79110930",3,"меншу",105.693069790723,97.9170592711307,-48.7943946949792,-106.45,2
"79115046",1,"однакову",100,100,-44.9890074534828,0,0
"79115046",2,"більшу",100,106.505922157085,-44.8549520081506,3.75,1
"79118666",1,"однакову",100,100,-44.9890074534828,0,0
"79118666",2,"меншу",100,91.915533823194,-47.9328650329776,-82.35,1
"79123595",1,"однакову",100,100,-44.9890074534828,0,0
"79123595",2,"однакову",100,100,-44.9890074534828,0,1
"79150859",1,"однакову",100,100,-44.9890074534828,0,0
"79150859",2,"меншу",100,90.5185882106889,-60.3006416787317,-428.32,1
"79150859",3,"однакову",90.5185882106889,90.5185882106889,-44.9890074534828,0,2
"79150859",4,"більшу",90.5185882106889,96.6014182777144,-42.941355211182,57.28,3
"79150859",5,"меншу",96.6014182777144,89.753238176927,-51.6546016765868,-186.46,4
"79150859",6,"однакову",89.753238176927,89.753238176927,-44.987220047545,0.0499999999999829,5
"79164823",1,"однакову",100,100,-44.9890074534828,0,0
"79164823",2,"більшу",100,107.584756031865,-32.6416072354192,345.4,1
"79164823",3,"більшу",107.584756031865,113.982014579233,-30.5371154842976,404.27,2
"79164823",4,"меншу",113.982014579233,107.073265151121,-72.6248056196043,-773.07,3
"79165237",1,"однакову",100,100,-44.9890074534828,0,0
"79165237",2,"більшу",100,107.842827076092,-27.7716410173915,481.63,1
"79214888",1,"однакову",100,100,-44.9890074534828,0,0
"79214888",2,"більшу",100,106.182463357691,-40.3917993815576,128.6,1
"79214888",3,"меншу",106.182463357691,98.2567630661651,-56.4820276332958,-321.5,2
"79214888",4,"меншу",98.2567630661651,90.0557289051358,-49.2916510268647,-120.36,3
"79214888",5,"меншу",90.0557289051358,83.7951695010997,-51.0847766636281,-170.52,4
"79245913",1,"однакову",100,100,-44.9890074534828,0,0
"79251030",1,"однакову",100,100,-44.9890074534828,0,0
"79251030",2,"однакову",100,100,-44.9890074534828,0,1
"79253902",1,"однакову",100,100,-44.9890074534828,0,0
"79253902",2,"однакову",100,100,-44.9890074534828,0,1
"79254869",1,"однакову",100,100,-44.9890074534828,0,0
"79254869",2,"меншу",100,94.2600869177841,-47.5156844871039,-70.68,1
"79258288",1,"однакову",100,100,-44.9890074534828,0,0
"79258288",2,"більшу",100,109.02052986552,-44.4742345434071,14.4,1
"79278368",1,"однакову",100,100,-44.9890074534828,0,0
"79278368",2,"більшу",100,109.574955055723,-44.5353638264786,12.69,1
"79304655",1,"однакову",100,100,-44.9890074534828,0,0
"79304655",2,"меншу",100,94.6985004283488,-45.1498739878814,-4.5,1
"79326102",1,"однакову",100,100,-44.9890074534828,0,0
"79326102",2,"більшу",100,107.027652515098,-43.5626575151483,39.9,1
"79326102",3,"більшу",107.027652515098,112.580179520883,-41.946842547411,85.1,2
"79326102",4,"меншу",112.580179520883,103.268292075954,-46.7084919656103,-48.1,3
"79327794",1,"однакову",100,100,-44.9890074534828,0,0
"79327794",2,"більшу",100,107.94784346479,-18.219386204801,748.84,1
"79327990",1,"однакову",100,100,-44.9890074534828,0,0
"79327990",2,"більшу",100,108.461222243495,-36.7572881477112,230.27,1
"86762468",1,"однакову",100,100,-44.9890074534828,0,0
"86762468",2,"меншу",100,93.4736194426659,-93.2418181493199,-1349.8,1
"86802997",1,"однакову",100,100,-44.9890074534828,0,0
"86802997",2,"більшу",100,105.579005858162,-44.2340071853719,21.12,1
"86884968",1,"однакову",100,100,-44.9890074534828,0,0
"86894225",1,"однакову",100,100,-44.9890074534828,0,0
"86894225",2,"меншу",100,90.0568477238994,-59.986415714873,-419.53,1
"86909178",1,"однакову",100,100,-44.9890074534828,0,0
"86909178",2,"однакову",100,100,-44.9890074534828,0,1
"86909178",3,"однакову",100,100,-44.9890074534828,0,2
"86909178",4,"більшу",100,107.623164228862,-25.2939389064651,550.94,3
"86909178",5,"меншу",107.623164228862,97.9835701815318,-64.6840760005005,-550.94,4
"86944258",1,"однакову",100,100,-44.9890074534828,0,0
"86944258",2,"більшу",100,109.727228070842,120,4615.32,1
"86966929",1,"однакову",100,100,-44.9890074534828,0,0
"86966929",2,"більшу",100,108.840581196127,-22.8795109657354,618.48,1
"86966929",3,"меншу",108.840581196127,100.56424983195,-53.439862727224,-236.4,2
"86972572",1,"однакову",100,100,-44.9890074534828,0,0
"86972572",2,"меншу",100,90.9369364380836,-46.8479096287558,-52,1
"86979041",1,"однакову",100,100,-44.9890074534828,0,0
"86979041",2,"більшу",100,105.194900368806,-44.5857686739235,11.28,1
"87002809",1,"однакову",100,100,-44.9890074534828,0,0
"87002809",2,"більшу",100,105.229011446936,-31.2953330830965,383.06,1
"87040812",1,"однакову",100,100,-44.9890074534828,0,0
"87040812",2,"меншу",100,93.1877181271557,-47.9328650329776,-82.35,1
"87058662",1,"однакову",100,100,-44.9890074534828,0,0
"87058662",2,"меншу",100,90.4963275336195,-58.7699072336318,-385.5,1
"87059833",1,"однакову",100,100,-44.9890074534828,0,0
"87059833",2,"меншу",100,91.6833949123975,-52.8628880905142,-220.26,1
"87059833",3,"більшу",91.6833949123975,97.2968993918039,-39.2013870270077,161.9,2
"87059833",4,"меншу",97.2968993918039,91.3355847250205,-46.0557313171394,-29.8399999999999,3
"87059833",5,"більшу",91.3355847250205,96.895310874097,-36.3172288058341,242.58,4
"87059833",6,"меншу",96.895310874097,87.3964027059264,-57.8944358053157,-361.01,5
"87151767",1,"однакову",100,100,-44.9890074534828,0,0
"87151767",2,"меншу",100,93.0660187522881,-45.2056410531396,-6.06,1
"87160681",1,"однакову",100,100,-44.9890074534828,0,0
"87160681",2,"більшу",100,108.591699304525,-38.7831340375713,173.6,1
"87251564",1,"однакову",100,100,-44.9890074534828,0,0
"87251564",2,"більшу",100,107.362411097856,-43.9376552808909,29.41,1
"87251564",3,"більшу",107.362411097856,112.60087740724,-36.3265233167105,242.32,2
"87251564",4,"меншу",112.60087740724,103.747374699451,-53.6514915902551,-242.32,3
"87251564",5,"однакову",103.747374699451,103.747374699451,-44.9890074534828,0,4
"87251564",6,"однакову",103.747374699451,103.747374699451,-44.9890074534828,0,5
"87251564",7,"більшу",103.747374699451,110.330787014682,-32.3827908556312,352.64,6
"87251564",8,"меншу",110.330787014682,103.529259461211,-48.932739914562,-110.32,7
"87251564",9,"меншу",103.529259461211,93.8014348316938,-53.6514915902551,-242.32,8
"87274472",1,"однакову",100,100,-44.9890074534828,0,0
"87274472",2,"меншу",100,93.523906415794,-57.8004182529894,-358.38,1
"87336276",1,"однакову",100,100,-44.9890074534828,0,0
"87336276",2,"більшу",100,107.423785981955,-34.5244606502583,292.73,1
"87336276",3,"більшу",107.423785981955,117.370598088019,-43.3288648184889,46.4399999999999,2
"87336276",4,"більшу",117.370598088019,124.198779052822,-37.5884319087708,207.02,3
"87339858",1,"однакову",100,100,-44.9890074534828,0,0
"87339858",2,"більшу",100,109.528732277686,-12.9418914329634,896.47,1
"87346749",1,"однакову",100,100,-44.9890074534828,0,0
"87346749",2,"більшу",100,108.084321438801,-31.3368009008526,381.9,1
"87355854",1,"однакову",100,100,-44.9890074534828,0,0
"87355854",2,"більшу",100,107.526823873632,-44.7759486657015,5.96000000000001,1
"87355854",3,"меншу",107.526823873632,98.3008923986927,-45.2020662412641,-5.96000000000001,2
"87370708",1,"однакову",100,100,-44.9890074534828,0,0
"87370708",2,"більшу",100,109.654900878668,-44.6651294975602,9.06,1
"87370708",3,"більшу",109.654900878668,117.314861115301,-41.2561888930595,104.42,2
"87371790",1,"однакову",100,100,-44.9890074534828,0,0
"87371790",2,"більшу",100,108.462035772391,-23.087565016891,612.66,1
"87371790",3,"меншу",108.462035772391,99.5290221471805,-59.3783402148462,-402.52,2
"87375540",1,"однакову",100,100,-44.9890074534828,0,0
"87375540",2,"більшу",100,107.924247011542,-41.171108370422,106.8,1
"87375540",3,"більшу",107.924247011542,117.797047646018,-41.9868804404168,83.98,2
"87409355",1,"однакову",100,100,-44.9890074534828,0,0
"87409355",2,"більшу",100,105.357458321378,-33.0001608665344,335.37,1
"87409355",3,"меншу",105.357458321378,96.5553482889663,-54.0779666470052,-254.25,2
"87409355",4,"більшу",96.5553482889663,102.908647907898,-42.3633081309096,73.45,3
"87409355",5,"меншу",102.908647907898,93.1832108052913,-49.3538527534988,-122.1,4
"87419542",1,"однакову",100,100,-44.9890074534828,0,0
"87419542",2,"меншу",100,91.0743105912115,-49.2076429477899,-118.01,1
"87419542",3,"меншу",91.0743105912115,81.4629387110472,-54.9226946931918,-277.88,2
"87419542",4,"меншу",81.4629387110472,72.3342856485397,-57.314243837918,-344.78,3
"87419542",5,"меншу",72.3342856485397,62.3522888170555,-47.1846569074303,-61.42,4
"87437076",1,"однакову",100,100,-44.9890074534828,0,0
"87437076",2,"більшу",100,108.658988857642,-41.0131016855238,111.22,1
"87487965",1,"однакову",100,100,-44.9890074534828,0,0
"87487965",2,"меншу",100,94.9686049390584,-60.4579334012548,-432.72,1
"87494566",1,"однакову",100,100,-44.9890074534828,0,0
"87494566",2,"більшу",100,107.629279369721,-36.4702307541066,238.3,1
"87498520",1,"однакову",100,100,-44.9890074534828,0,0
"87498520",2,"більшу",100,105.477129222127,-43.468639962822,42.53,1
"87500489",1,"однакову",100,100,-44.9890074534828,0,0
"87500489",2,"меншу",100,91.8425951618701,-46.8818703415733,-52.95,1
"87519036",1,"однакову",100,100,-44.9890074534828,0,0
"87519036",2,"більшу",100,109.725663398858,-31.189518651581,386.02,1
"87519036",3,"меншу",109.725663398858,104.680788003607,-47.8760255241568,-80.76,2
"87528766",1,"однакову",100,100,-44.9890074534828,0,0
"87528766",2,"меншу",100,93.1695934198797,-46.441096037321,-40.62,1
"87556270",1,"однакову",100,100,-44.9890074534828,0,0
"87556270",2,"більшу",100,105.313213791233,-40.3392496469873,130.07,1
"87556270",3,"більшу",105.313213791233,111.317453272641,-38.0663842565285,193.65,2
"87556270",4,"меншу",111.317453272641,106.251317143906,-48.5395106082542,-99.32,3
"87556806",1,"однакову",100,100,-44.9890074534828,0,0
"87556806",2,"меншу",100,93.5892151086591,-73.1656746563712,-788.2,1
"87561809",1,"однакову",100,100,-44.9890074534828,0,0
"87561809",2,"меншу",100,92.4172574875411,-65.2403167283322,-566.5,1
"87571979",1,"однакову",100,100,-44.9890074534828,0,0
"87571979",2,"меншу",100,91.3826723955572,-50.6608039751908,-158.66,1
"87571979",3,"меншу",91.3826723955572,81.4048132055905,-46.9179759415161,-53.96,2
"87573170",1,"однакову",100,100,-44.9890074534828,0,0
"87573170",2,"меншу",100,94.0200688852929,-51.2163297406474,-174.2,1
"87573170",3,"більшу",94.0200688852929,101.532308863243,-39.2943321357714,159.3,2
"87573170",4,"меншу",101.532308863243,92.516550536966,-48.2563855077127,-91.4,3
"87584863",1,"однакову",100,100,-44.9890074534828,0,0
"87584863",2,"більшу",100,105.108866336523,-35.9161349134002,253.8,1
"87599947",1,"однакову",100,100,-44.9890074534828,0,0
"87599947",2,"більшу",100,108.694331538863,-40.1483546928343,135.41,1
"87599947",3,"більшу",108.694331538863,115.378890746506,-43.3267199313636,46.5,2
"87599947",4,"меншу",115.378890746506,109.572498017224,-53.8495361681592,-247.86,3
"87599947",5,"меншу",109.572498017224,99.6594456967432,-47.4574150535328,-69.05,4
"87599947",6,"більшу",99.6594456967432,105.349943222245,-35.9486657014675,252.89,5
"87599981",1,"однакову",100,100,-44.9890074534828,0,0
"87599981",2,"більшу",100,105.860769001301,-36.6153681162529,234.24,1
"87599981",3,"більшу",105.860769001301,115.189381132368,-36.1549323466853,247.12,2
"87600875",1,"однакову",100,100,-44.9890074534828,0,0
"87600875",2,"більшу",100,108.459738992387,-43.5111802241407,41.34,1
"87608611",1,"однакову",100,100,-44.9890074534828,0,0
"87608611",2,"меншу",100,92.032155143097,-45.2034961660143,-5.99999999999997,1
"87608611",3,"більшу",92.032155143097,97.6102413597982,-36.5374372173664,236.42,2
"87608611",4,"меншу",97.6102413597982,88.2427394844126,-47.0134234185926,-56.63,3
"87621270",1,"однакову",100,100,-44.9890074534828,0,0
"87621270",2,"більшу",100,109.252514163963,-41.8395981911452,88.1,1
"87625561",1,"однакову",100,100,-44.9890074534828,0,0
"87625561",2,"меншу",100,90.212665873114,-75.5511466209091,-854.93,1
"87635902",1,"однакову",100,100,-44.9890074534828,0,0
"87635902",2,"більшу",100,109.989624799928,-40.9441078163262,113.15,1
"87642987",1,"однакову",100,100,-44.9890074534828,0,0
"87642987",2,"меншу",100,93.8055440119933,-50.5117343199814,-154.49,1
"87643363",1,"однакову",100,100,-44.9890074534828,0,0
"87643363",2,"меншу",100,92.3665052803699,-47.5149695247288,-70.66,1
"87643363",3,"більшу",92.3665052803699,98.0773093842436,-41.9178865712192,85.91,2
"87687135",1,"однакову",100,100,-44.9890074534828,0,0
"87687135",2,"меншу",100,91.3113812822849,-56.0509053211075,-309.44,1
"87696997",1,"однакову",100,100,-44.9890074534828,0,0
"87696997",2,"більшу",100,107.040910512442,-35.2837506926198,271.49,1
"87700598",1,"однакову",100,100,-44.9890074534828,0,0
"87700598",2,"меншу",100,93.2739108323585,-47.4699268950972,-69.4,1
"87714245",1,"однакову",100,100,-44.9890074534828,0,0
"87737300",1,"однакову",100,100,-44.9890074534828,0,0
"87737300",2,"меншу",100,91.0322513640858,-63.244141777039,-510.66,1
"87743293",1,"однакову",100,100,-44.9890074534828,0,0
"87743293",2,"однакову",100,100,-44.9890074534828,0,1
"87747692",1,"однакову",100,100,-44.9890074534828,0,0
"87747692",2,"більшу",100,106.984502264531,-32.6380324235437,345.5,1
"87753196",1,"однакову",100,100,-44.9890074534828,0,0
"87753196",2,"меншу",100,93.1085750518832,-54.6856846658445,-271.25,1
"87783220",1,"однакову",100,100,-44.9890074534828,0,0
"87783220",2,"більшу",100,105.095601403154,-24.2550985754375,580,1
"87785137",1,"однакову",100,100,-44.9890074534828,0,0
"87785137",2,"однакову",100,100,-44.9890074534828,0,1
"87801951",1,"однакову",100,100,-44.9890074534828,0,0
"87801951",2,"меншу",100,94.8694392142352,-56.0398234042934,-309.13,1
"87801951",3,"однакову",94.8694392142352,94.8694392142352,-44.9890074534828,0,2
"87811729",1,"однакову",100,100,-44.9890074534828,0,0
"87811729",2,"більшу",100,106.922329958761,-43.2105385454091,49.75,1
"87824523",1,"однакову",100,100,-44.9890074534828,0,0
"87824523",2,"однакову",100,100,-44.9890074534828,0,1
"87824523",3,"однакову",100,100,-44.9893649346703,-0.0100000000000193,2
"87824523",4,"більшу",100,107.007865303895,-37.7131928432266,203.53,3
"87824523",5,"меншу",107.007865303895,98.162134049926,-52.2473054855488,-203.04,4
"87824523",6,"однакову",98.162134049926,98.162134049926,-44.9890074534828,0,5
"87824523",7,"більшу",98.162134049926,107.413022702094,-37.5233703326363,208.84,6
"87824523",8,"меншу",107.413022702094,101.272304578451,-50.1399538849268,-144.09,7
"87824523",9,"меншу",101.272304578451,92.9515750240535,-47.5181868554167,-70.75,8
"87825542",1,"однакову",100,100,-44.9890074534828,0,0
"87825542",2,"меншу",100,90.6956164864823,-53.5685559547429,-240,1
"87843675",1,"однакову",100,100,-44.9890074534828,0,0
"87843675",2,"меншу",100,91.5831452456769,-49.5983698857848,-128.94,1
"87843675",3,"більшу",91.5831452456769,97.6414077833761,-41.2140061129283,105.6,2
"87847018",1,"однакову",100,100,-44.9890074534828,0,0
"87847018",2,"більшу",100,105.803399062715,-38.9114697839026,170.01,1
"87853329",1,"однакову",100,100,-44.9890074534828,0,0
"87853329",2,"більшу",100,105.69338682224,-42.1069941194345,80.62,1
"87907626",1,"однакову",100,100,-44.9890074534828,0,0
"87907626",2,"меншу",100,91.6991867381148,-66.8275332010653,-610.9,1
"87909678",1,"однакову",100,100,-44.9890074534828,0,0
"87909678",2,"більшу",100,107.53778644721,-39.2657336407672,160.1,1
"87910585",1,"однакову",100,100,-44.9890074534828,0,0
"87910585",2,"більшу",100,105.683319716481,-44.7709439290757,6.09999999999997,1
"87910585",3,"меншу",105.683319716481,99.0745294291992,-51.7525515219762,-189.2,2
"87931933",1,"однакову",100,100,-44.9890074534828,0,0
"87931933",2,"більшу",100,107.81936197076,-14.784349473609,844.93,1
"87959289",1,"однакову",100,100,-44.9890074534828,0,0
"87959289",2,"меншу",100,90.9692589356564,-55.4524818131446,-292.7,1
"87959289",3,"меншу",90.9692589356564,83.5848205187358,-49.9615707723381,-139.1,2
"87974379",1,"однакову",100,100,-44.9890074534828,0,0
"87974379",2,"меншу",100,94.1737133916467,-64.657264911434,-550.19,1
"87991503",1,"однакову",100,100,-44.9890074534828,0,0
"87991503",2,"більшу",100,109.327624446014,-40.3596260746778,129.5,1
"87991503",3,"меншу",109.327624446014,101.898410752183,-50.0974136236081,-142.9,2
"88996270",1,"однакову",100,100,-44.9890074534828,0,0
"88996270",2,"більшу",100,106.323309211293,-38.7116378000608,175.6,1
"88996270",3,"більшу",106.323309211293,115.08506244747,-37.4247055248718,211.6,2
"88996270",4,"меншу",115.08506244747,105.801567919552,-53.1646022128086,-228.7,3
"88996270",5,"більшу",105.801567919552,115.190143173095,-44.5707544640463,11.7,4
"89003579",1,"однакову",100,100,-44.9890074534828,0,0
"89003579",2,"більшу",100,109.477588194422,-21.7337837596297,650.53,1
"89024848",1,"однакову",100,100,-44.9890074534828,0,0
"89024848",2,"меншу",100,94.2907568090595,-47.9657533022325,-83.27,1
"89024848",3,"меншу",94.2907568090595,85.8844432770275,-49.2144350903534,-118.2,2
"89090652",1,"однакову",100,100,-44.9890074534828,0,0
"89090652",2,"меншу",100,90.5194465478417,-115.613705828731,-1975.62,1
"89123709",1,"однакову",100,100,-44.9890074534828,0,0
"89138407",1,"однакову",100,100,-44.9890074534828,0,0
"89138407",2,"меншу",100,91.3794649904594,-58.0942677891576,-366.6,1
"89138407",3,"однакову",91.3794649904594,91.3794649904594,-44.9890074534828,0,2
"89138407",4,"більшу",91.3794649904594,100.684933450539,-37.7829016747994,201.58,3
"89143226",1,"однакову",100,100,-44.9890074534828,0,0
"89143226",2,"більшу",100,107.138413882349,-39.4123009276637,156,1
"89168770",1,"однакову",100,100,-44.9890074534828,0,0
"89168770",3,"меншу",100,91.66058388073,-75.3674012905071,-849.79,2
"89199648",1,"однакову",100,100,-44.9890074534828,0,0
"89199648",2,"меншу",100,91.7924827698153,-53.8187927860296,-247,1
"89199648",3,"більшу",91.7924827698153,98.2070139201824,-38.4056339035158,184.16,2
"89199648",4,"меншу",98.2070139201824,92.780205886811,-52.2047652242301,-201.85,3
"89199648",5,"однакову",92.780205886811,92.780205886811,-44.9890074534828,0,4
"89199648",6,"більшу",92.780205886811,99.9249515205156,-40.0682789068225,137.65,5
"89201971",1,"однакову",100,100,-44.9890074534828,0,0
"89201971",2,"меншу",100,94.3697307049297,-45.4201297656711,-12.06,1
"89222614",1,"однакову",100,100,-44.9890074534828,0,0
"89222614",2,"меншу",100,94.7976468526758,-46.6405705399753,-46.2,1
"89222614",3,"більшу",94.7976468526758,104.181755374884,-17.0447030225034,781.7,2
"89226769",1,"однакову",100,100,-44.9890074534828,0,0
"89226769",2,"більшу",100,105.873202296207,-43.5519330795217,40.2,1
"89226769",3,"меншу",105.873202296207,96.6393178631552,-45.4294242765475,-12.32,2
"89226769",4,"меншу",96.6393178631552,88.6090313293971,-50.702986755322,-159.84,3
"89226769",5,"більшу",88.6090313293971,93.9836468326394,-29.9855220119041,419.7,4
"89226769",6,"меншу",93.9836468326394,88.0759441666305,-55.0660446494003,-281.89,5
"89226769",7,"більшу",88.0759441666305,96.9873414107133,-43.9140615225124,30.07,6
"89226769",8,"більшу",96.9873414107133,105.850663274759,-42.4215775644807,71.82,7
"89226769",9,"меншу",105.850663274759,100.494961180957,-47.5564373424849,-71.82,8
"89226769",10,"меншу",100.494961180957,94.6442608570214,-45.357928039037,-10.32,9
"89238881",1,"однакову",100,100,-44.9890074534828,0,0
"89238881",2,"меншу",100,91.7815049702767,-46.7299408368635,-48.7,1
"89238881",3,"однакову",91.7815049702767,91.7815049702767,-44.9890074534828,0,2
"89238881",4,"більшу",91.7815049702767,101.344944377197,-43.2480740701021,48.7,3
"89269944",1,"однакову",100,100,-44.9890074534828,0,0
"89269944",2,"більшу",100,106.083593070507,-39.0755536489892,165.42,1
"89271238",1,"однакову",100,100,-44.9890074534828,0,0
"89271238",2,"меншу",100,94.337980725104,-49.3055927931793,-120.75,1
"89277831",1,"однакову",100,100,-44.9890074534828,0,0
"89277831",2,"більшу",100,108.291553057497,-42.0147639730459,83.2,1
"89277911",1,"однакову",100,100,-44.9890074534828,0,0
"89277911",2,"однакову",100,100,-44.9890074534828,0,1
"89296020",1,"однакову",100,100,-44.9890074534828,0,0
"89296020",2,"меншу",100,94.7163039329462,-45.5023504388082,-14.36,1
"89326661",1,"однакову",100,100,-44.9890074534828,0,0
"89326661",2,"більшу",100,109.738075605128,-33.5835701646201,319.05,1
"89326661",3,"більшу",109.738075605128,118.725470269565,-43.5537204854595,40.1500000000001,2
"89338583",1,"однакову",100,100,-44.9890074534828,0,0
"89342608",1,"однакову",100,100,-44.9890074534828,0,0
"89342608",2,"меншу",100,93.6615649203304,-46.1329472536508,-32,1
"89342608",3,"більшу",93.6615649203304,102.159097719705,-40.6277369653422,122,2
"89342608",4,"меншу",102.159097719705,96.8468122766353,-51.4594169481831,-181,3
"89355034",1,"однакову",100,100,-44.9890074534828,0,0
"89355034",2,"меншу",100,91.9008445891086,-51.5330580728189,-183.06,1
"89355404",1,"однакову",100,100,-44.9890074534828,0,0
"89355404",2,"більшу",100,107.906216407428,-44.8145566339572,4.88000000000002,1
"89380208",1,"однакову",100,100,-44.9890074534828,0,0
"89380208",2,"меншу",100,94.3664548976813,-57.797558403489,-358.3,1
"89417187",1,"однакову",100,100,-44.9890074534828,0,0
"89417187",2,"більшу",100,108.99190635304,-38.6615904338034,177,1
"89418974",1,"однакову",100,100,-44.9890074534828,0,0
"89418974",2,"більшу",100,105.237736308482,-44.6672743846855,9,1
"89418974",3,"більшу",105.237736308482,113.181378801819,-34.2645718269076,300,2
"89418974",4,"більшу",113.181378801819,121.843460460659,-29.6888126262355,428,3
"89418974",5,"меншу",121.843460460659,112.763002556749,-63.730673673298,-524.27,4
"89426302",1,"однакову",100,100,-44.9890074534828,0,0
"89426302",2,"однакову",100,100,-44.9890074534828,0,1
"89438479",1,"однакову",100,100,-44.9890074534828,0,0
"89438479",2,"меншу",100,92.4373662250582,-62.2453393390173,-482.72,1
"89462460",1,"однакову",100,100,-44.9890074534828,0,0
"89462460",2,"більшу",100,109.221943856683,-40.088655334513,137.08,1
"89466522",1,"однакову",100,100,-44.9890074534828,0,0
"89466522",2,"меншу",100,90.3216451127082,-50.1417412908646,-144.14,1
"89470253",1,"однакову",100,100,-44.9890074534828,0,0
"89470253",2,"більшу",100,109.841351510258,-32.0853665075876,360.96,1
"89470253",3,"меншу",109.841351510258,103.790702486876,-48.1520010009473,-88.4799999999999,2
"89473857",1,"однакову",100,100,-44.9890074534828,0,0
"89473857",2,"більшу",100,105.016120184446,-37.0968952758861,220.77,1
"89473857",3,"меншу",105.016120184446,96.7025497090071,-52.0453286145816,-197.39,2
"89497146",1,"однакову",100,100,-44.9890074534828,0,0
"89497146",2,"меншу",100,91.7319107602816,-57.701753445225,-355.62,1
"89505171",1,"однакову",100,100,-44.9890074534828,0,0
"89505171",2,"більшу",100,105.61423909734,-42.6861136432695,64.42,1
"89505171",3,"однакову",105.61423909734,105.61423909734,-44.9890074534828,0,2
"89533670",1,"однакову",100,100,-44.9890074534828,0,0
"89533670",2,"однакову",100,100,-44.9918673029832,-0.0800000000000125,1
"89533670",3,"меншу",100,90.086275342619,-47.343021073516,-65.85,2
"89533670",4,"більшу",90.086275342619,98.2172450900543,-42.495576170304,69.75,3
"89554976",1,"однакову",100,100,-44.9890074534828,0,0
"89608431",1,"однакову",100,100,-44.9890074534828,0,0
"89608431",2,"більшу",100,105.483054596698,-35.788514129444,257.37,1
"89631593",1,"однакову",100,100,-44.9890074534828,0,0
"89631593",2,"меншу",100,94.7353674983606,-49.8060664557528,-134.75,1
"89635994",1,"однакову",100,100,-44.9890074534828,0,0
"89635994",2,"однакову",100,100,-44.9890074534828,0,1
"89635994",3,"меншу",100,91.8269282765687,-46.1329472536508,-32,2
"89658524",1,"однакову",100,100,-44.9890074534828,0,0
"89658524",2,"більшу",100,105.771593325771,-27.9414445814789,476.88,1
"89668989",1,"однакову",100,100,-44.9890074534828,0,0
"89668989",2,"однакову",100,100,-44.9890074534828,0,1
"89668989",3,"однакову",100,100,-44.9890074534828,0,2
"89683766",1,"однакову",100,100,-44.9890074534828,0,0
"89683766",2,"більшу",100,107.258970801486,-43.5054605251399,41.5,1
"89695930",1,"однакову",100,100,-44.9890074534828,0,0
"89695930",2,"меншу",100,90.2670642046724,-72.3684916081291,-765.9,1
"89710143",1,"однакову",100,100,-44.9890074534828,0,0
"89710143",2,"меншу",100,94.0631336590741,-46.7928575258727,-50.46,1
"89719797",1,"однакову",100,100,-44.9890074534828,0,0
"89719797",2,"більшу",100,106.901934936177,-41.5214399342235,97,1
"89722704",1,"однакову",100,100,-44.9890074534828,0,0
"89722704",2,"більшу",100,109.557113182964,-35.6265751514827,261.9,1
"89741606",1,"однакову",100,100,-44.9890074534828,0,0
"89741606",2,"меншу",100,94.9394531501457,-49.8650508516989,-136.4,1
"89744899",1,"однакову",100,100,-44.9890074534828,0,0
"89744899",2,"меншу",100,92.3328148177825,-49.2727045239244,-119.83,1
"89751719",1,"однакову",100,100,-44.9890074534828,0,0
"89751719",2,"меншу",100,94.7354941046797,-48.1380592346328,-88.09,1
"89751719",3,"більшу",94.7354941046797,102.811540772673,-44.3934437950203,16.66,2
"89754638",1,"однакову",100,100,-44.9890074534828,0,0
"89754638",2,"більшу",100,109.693945952458,-43.3445939907412,46,1
"89754638",3,"меншу",109.693945952458,104.181522717699,-45.1784724828856,-5.30000000000001,2
"89754638",4,"меншу",104.181522717699,94.9608358065598,-46.5047276887054,-42.4,3
"89776425",1,"однакову",100,100,-44.9890074534828,0,0
"89784329",1,"однакову",100,100,-44.9890074534828,0,0
"89784329",2,"більшу",100,108.261338407174,-38.2898099987488,187.4,1
"89801109",1,"однакову",100,100,-44.9890074534828,0,0
"89801130",1,"однакову",100,100,-44.9890074534828,0,0
"89801130",2,"більшу",100,105.823543486185,-41.6762292884337,92.67,1
"89801130",3,"меншу",105.823543486185,98.2697217282839,-46.9608736840224,-55.16,2
"89801130",4,"меншу",98.2697217282839,90.8873824740294,-47.8048867678338,-78.77,3
"89858774",1,"однакову",100,100,-44.9890074534828,0,0
"89864701",1,"однакову",100,100,-44.9890074534828,0,0
"89864701",2,"більшу",100,107.049406628357,7.43560870109209,1466.5,1
